"id","Nome do Veículo","Fonte","Segmento","Município","Cód Mun. (IBGE)","UF","Região","Núm. Funcionários","Periodicidade","Ativo","Data de Atualização","Data de Fechamento"
"14819","RÁDIO LITORAL SUL","Atlas da Notícia","radio","São Lourenço do Sul","4318804","RS","Sul","1 a 5 colaboradores","diária","Ativo","2020-11-18T23:32:09Z",""
"15155","RÁDIO SÃO LOURENÇO","Atlas da Notícia","radio","São Lourenço do Sul","4318804","RS","Sul","","diária","Ativo","2020-12-11T19:22:59Z",""
"9642","RADIO SAO LUIZ LTDA","MCTIC","radio","São Luiz Gonzaga","4318903","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9742","RADIO CENTRAL MISSIONEIRA LTDA","MCTIC","radio","São Luiz Gonzaga","4318903","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"12332","RÁDIO MISSIONEIRA SETE POVOS LIMITADA","Atlas da Notícia","radio","São Luiz Gonzaga","4318903","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"12375","RÁDIO SÃO LUIZ LTDA","Atlas da Notícia","radio","São Luiz Gonzaga","4318903","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9958","RADIO DIPLOMATA LTDA","MCTIC","radio","São Marcos","4319000","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"17176","RÁDIO COMUNITÁRIA SORRISO FM","Atlas da Notícia","radio","São Martinho","4319109","RS","Sul","10 a 29 colaboradores","diária","Ativo","2023-04-13T19:39:31Z",""
"16990","RÁDIO COMUNITÁRIA SERRANA","Atlas da Notícia","radio","São Martinho da Serra","4319125","RS","Sul","","","Ativo","2022-02-10T13:33:31Z",""
"16871","RÁDIO CANTÃO","Atlas da Notícia","radio","São Paulo das Missões","4319307","RS","Sul","1 a 5 colaboradores","diária","Ativo","2022-02-04T21:02:49Z",""
"16869","RÁDIO AMOR BUTIÁ","Atlas da Notícia","radio","São Pedro do Butiá","4319372","RS","Sul","1 a 5 colaboradores","diária","Ativo","2022-02-04T20:55:36Z",""
"6708","TOTAL COMUNICACOES DE RADIODIFUSAO SONORA E TELEVISLTDA","MCTIC","televisao","Guaíba","4309308","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9572","TV CLUBE LINHA BRASIL","MCTIC","televisao","Guaporé","4309407","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"10111","COMPANHIA AGRICOLA EXTREMO SUL","MCTIC","televisao","Jaguarão","4311007","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9910","MUNICÍPIO DE LAJEADO","MCTIC","televisao","Lajeado","4311403","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"6873","FUNDACAO MUNICIPAL DE ARTES DE MONTENEGRO","MCTIC","televisao","Montenegro","4312401","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"10090","SOCIEDADE CULTURAL E RECREATIVA ALIANCA","MCTIC","televisao","Nova Petrópolis","4313201","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9600","SOCIEDADE CULTURAL E RECREATIVA SAO JORGE","MCTIC","televisao","Nova Prata","4313300","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9906","MUNICÍPIO DE NOVA PRATA","MCTIC","televisao","Nova Prata","4313300","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9887","RADIO E TV UMBU LTDA","MCTIC","televisao","Passo Fundo","4314100","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"10069","FUNDACAO UNIVERSIDADE DE PASSO FUNDO","MCTIC","televisao","Passo Fundo","4314100","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9891","TELEVISAO TUIUTI SA","MCTIC","televisao","Pelotas","4314407","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9893","SISTEMA NATIVA DE COMUNICACOES LTDA","MCTIC","televisao","Pelotas","4314407","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9895","TV ZONA SUL LTDA","MCTIC","televisao","Pelotas","4314407","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9901","GRANJA 4 IRMAOS S/A","MCTIC","televisao","Pelotas","4314407","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"7642","REDE MUNDIAL DE RADIO E TELEVISAO LTDA","MCTIC","televisao","Porto Alegre","4314902","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9598","DIGITAL RADIODIFUSAO LTDA","MCTIC","televisao","Porto Alegre","4314902","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9620","CV - RADIO E TELEVISAO LTDA","MCTIC","televisao","Porto Alegre","4314902","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9626","RBS PARTICIPACOES S. A.","MCTIC","televisao","Porto Alegre","4314902","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9639","FUNDACAO FRATERNIDADE","MCTIC","televisao","Porto Alegre","4314902","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9644","TELEVISAO GUAIBA LTDA","MCTIC","televisao","Porto Alegre","4314902","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9645","RADIO E TV PORTOVISÃO LTDA","MCTIC","televisao","Porto Alegre","4314902","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9650","FUNDACAO PIRATINI","MCTIC","televisao","Porto Alegre","4314902","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9658","EMPRESA PORTOALEGRENSE DE COMUNICACAO LTDA","MCTIC","televisao","Porto Alegre","4314902","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9661","TVSBT CANAL 5 DE PORTO ALEGRE S/A","MCTIC","televisao","Porto Alegre","4314902","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9684","COMPANHIA ESTADUAL DE ENERGIA ELETRICA","MCTIC","televisao","Porto Alegre","4314902","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9752","ZATTI & ZIGON LTDA","MCTIC","televisao","Porto Alegre","4314902","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9824","TELEVISAO URBANA LTDA","MCTIC","televisao","Porto Alegre","4314902","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"12416","RBS TV","Atlas da Notícia","televisao","Porto Alegre","4314902","RS","Sul","Mais de 120 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"12420","RDC TV","Atlas da Notícia","televisao","Porto Alegre","4314902","RS","Sul","60 a 119 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"12421","RECORDTV RS","Atlas da Notícia","televisao","Porto Alegre","4314902","RS","Sul","","diária","Ativo","2019-10-22T00:33:45Z",""
"12434","TV BANDEIRANTES PORTO ALEGRE","Atlas da Notícia","televisao","Porto Alegre","4314902","RS","Sul","","diária","Ativo","2019-10-22T00:33:45Z",""
"12438","TV EDUCATIVA DE PORTO ALEGRE","Atlas da Notícia","televisao","Porto Alegre","4314902","RS","Sul","","diária","Ativo","2019-10-22T00:33:45Z",""
"12445","TV PAMPA PORTO ALEGRE","Atlas da Notícia","televisao","Porto Alegre","4314902","RS","Sul","","diária","Ativo","2019-10-22T00:33:45Z",""
"9867","CONSELHO QUARAIENSE DE DESENVOLVIMENTO","MCTIC","televisao","Quaraí","4315305","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"18120","TV NOVOS HORIZONTES","Atlas da Notícia","televisao","Restinga Sêca","4315503","RS","Sul","","","Ativo","2023-06-29T00:04:25Z",""
"9876","ASSOCIACAO COMERCIAL DO CASSINO","MCTIC","televisao","Rio Grande","4315602","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9951","TELEVISAO RIO GRANDE SA","MCTIC","televisao","Rio Grande","4315602","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9970","FAROL RADIODIFUSAO LTDA","MCTIC","televisao","Rio Grande","4315602","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9574","TV CLUBE DE ROQUE GONZALES","Atlas da Notícia","televisao","Roque Gonzales","4316303","RS","Sul","","outra","Fechado","2019-10-22T00:33:45Z","09-2015"
"9889","RBS TV SANTA CRUZ LTDA","MCTIC","televisao","Santa Cruz do Sul","4316808","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"10067","FUNDACAO GAZETA - JORNALISTA FRANCISCO JOSE FRANTZ","MCTIC","televisao","Santa Cruz do Sul","4316808","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9890","TELEVISAO IMEMBUI SA","MCTIC","televisao","Santa Maria","4316907","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9898","TV SANTA MARIA LTDA","MCTIC","televisao","Santa Maria","4316907","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"12413","GRUPO A PLATEIA","Atlas da Notícia","televisao","Sant'Ana do Livramento","4317103","RS","Sul","6 a 9 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"9886","RBS TV SANTA ROSA LTDA","MCTIC","televisao","Santa Rosa","4317202","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9637","GRANJA MANGUEIRA AGRO PECUARIA SA","MCTIC","televisao","Santa Vitória do Palmar","4317301","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9690","GRANJA DO SALSO LTDA","Atlas da Notícia","televisao","Santa Vitória do Palmar","4317301","RS","Sul","","outra","Fechado","2019-10-22T00:33:45Z","2023-06"
"9835","FUNDACAO REGIONAL INTEGRADA","MCTIC","televisao","Santo Ângelo","4317509","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"9990","TV CLUBE DE SAO FRANCISCO DE ASSIS","MCTIC","televisao","São Francisco de Assis","4318101","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"18652","TV CLUBE WEB","Atlas da Notícia","televisao","São José do Norte","4318507","RS","Sul","10 a 29 colaboradores","trisemanal","Ativo","2024-02-28T03:49:07Z",""
"9969","TV UNISINOS","Atlas da Notícia","televisao","São Leopoldo","4318705","RS","Sul","","outra","Fechado","2019-10-22T00:33:45Z","2016-05"
"2517","GAZETA REGIONAL","Atlas da Notícia","impresso","São Pedro do Sul","4319406","RS","Sul","1 a 5 colaboradores","não definida","Ativo","2019-10-22T00:33:45Z",""
"2518","REGIONAL ÁGUAS DA SERRA","Atlas da Notícia","impresso","São Pedro do Sul","4319406","RS","Sul","1 a 5 colaboradores","não definida","Ativo","2019-10-22T00:33:45Z",""
"4757","CIDADÃO","Adjori-RS","impresso","São Pedro do Sul","4319406","RS","Sul","","não definida","Ativo","2019-10-22T00:33:45Z",""
"13198","JORNAL REGIONAL ÁGUAS DA SERRA","Atlas da Notícia","impresso","São Pedro do Sul","4319406","RS","Sul","1 a 5 colaboradores","semanal","Ativo","2019-11-14T12:48:40Z",""
"16967","JORNAL O CIDADÃO","Atlas da Notícia","impresso","São Pedro do Sul","4319406","RS","Sul","","semanal","Ativo","2022-02-09T19:34:12Z",""
"4758","PANORAMA CAIENSE","Atlas da Notícia","impresso","São Sebastião do Caí","4319505","RS","Sul","","outra","Fechado","2019-10-22T00:33:45Z",""
"4759","FATO NOVO","Atlas da Notícia","impresso","São Sebastião do Caí","4319505","RS","Sul","","semanal","Ativo","2019-10-22T00:33:45Z",""
"4760","O GUIA","Adjori-RS","impresso","São Sepé","4319604","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4761","A FONTE","Atlas da Notícia","impresso","São Sepé","4319604","RS","Sul","10 a 29 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"4762","A PALAVRA","Atlas da Notícia","impresso","São Sepé","4319604","RS","Sul","1 a 5 colaboradores","semanal","Ativo","2019-10-22T00:33:45Z",""
"16085","A FONTE","Atlas da Notícia","impresso","São Sepé","4319604","RS","Sul","10 a 29 colaboradores","semanal","Ativo","2021-01-15T18:24:47Z",""
"4763","FOLHA DE SÃO VICENTE","Atlas da Notícia","impresso","São Vicente do Sul","4319802","RS","Sul","","não definida","Fechado","2019-10-22T00:33:45Z","2022-10"
"2520","A OPINIÃO","Atlas da Notícia","impresso","Sapiranga","4319901","RS","Sul","","semanal","Ativo","2019-10-22T00:33:45Z",""
"4506","JORNAL REPERCUSSÃO","Atlas da Notícia","impresso","Sapiranga","4319901","RS","Sul","","semanal","Ativo","2019-10-22T00:33:45Z",""
"4764","JORNAL DE SAPIRANGA","Adjori-RS","impresso","Sapiranga","4319901","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"2522","CORREIO SAPUCAIENSE","Secom/PR","impresso","Sapucaia do Sul","4320008","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"2523","LIDER DO VALE","Secom/PR","impresso","Sapucaia do Sul","4320008","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"2524","DESTAQUE","Secom/PR","impresso","Sapucaia do Sul","4320008","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4765","A REGIÃO","Adjori-RS","impresso","Sarandi","4320107","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4766","O SERAFINENSE","Atlas da Notícia","impresso","Serafina Corrêa","4320404","RS","Sul","","outra","Fechado","2019-10-22T00:33:45Z",""
"16844","TRIBUNA SERTANENSE","Atlas da Notícia","impresso","Sertão","4320503","RS","Sul","1 a 5 colaboradores","semanal","Ativo","2022-02-02T18:33:21Z",""
"16084","TRIBUNA POPULAR","Atlas da Notícia","impresso","Sinimbu","4320677","RS","Sul","1 a 5 colaboradores","semanal","Ativo","2021-01-15T18:09:33Z",""
"4768","GAZETA DA SERRA","Adjori-RS","impresso","Sobradinho","4320701","RS","Sul","","semanal","Ativo","2019-10-22T00:33:45Z",""
"4769","FOLHA DE SOLEDADE","Adjori-RS","impresso","Soledade","4320800","RS","Sul","10 a 29 colaboradores","semanal","Ativo","2019-10-22T00:33:45Z",""
"4770","INFORMATIVO REGIONAL","Atlas da Notícia","impresso","Soledade","4320800","RS","Sul","10 a 29 colaboradores","semanal","Ativo","2019-10-22T00:33:45Z",""
"13315","JORNAL INFORMATIVO TABAIENSE","Atlas da Notícia","impresso","Tabaí","4320859","RS","Sul","1 a 5 colaboradores","semanal","Ativo","2019-11-18T17:43:52Z",""
"2525","ANOTA (TAPEJARA)","Secom/PR","impresso","Tapejara","4320909","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"2526","JORNAL NOVO TEMPO","Secom/PR","impresso","Tapejara","4320909","RS","Sul","1 a 5 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"4771","NOVO TEMPO","Adjori-RS","impresso","Tapejara","4320909","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4772","INTEGRAÇÃO DAS CIDADES","Atlas da Notícia","impresso","Tapera","4321006","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4773","ARMAZEM DE NOTÍCIAS","Adjori-RS","impresso","Tapes","4321105","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4774","PANORAMA","Adjori-RS","impresso","Taquara","4321204","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4775","O AÇORIANO","Adjori-RS","impresso","Taquari","4321303","RS","Sul","","quinzenal","Ativo","2019-10-22T00:33:45Z",""
"4776","O FATO NOVO","Adjori-RS","impresso","Taquari","4321303","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4778","O INFORMATIVO","Adjori-RS","impresso","Terra de Areia","4321436","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"2527","FOLHA POPULAR","Secom/PR","impresso","Teutônia","4321451","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"2528","O INFORMATIVO","Secom/PR","impresso","Teutônia","4321451","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4779","O INFORMATIVO DE TEUTÔNIA","Atlas da Notícia","impresso","Teutônia","4321451","RS","Sul","1 a 5 colaboradores","semanal","Ativo","2019-10-22T00:33:45Z",""
"4780","FOLHA POPULAR","Adjori-RS","impresso","Teutônia","4321451","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"2529","DIARIO GAZETA","Secom/PR","impresso","Torres","4321501","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"2531","JORNAL DA CIDADE","Secom/PR","impresso","Torres","4321501","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4781","JORNAL DO MAR","Atlas da Notícia","impresso","Torres","4321501","RS","Sul","","semanal","Ativo","2019-10-22T00:33:45Z",""
"4782","O FATO EM FOCO","Atlas da Notícia","impresso","Torres","4321501","RS","Sul","","não definida","Ativo","2019-10-22T00:33:45Z","2020-01"
"4783","GAZETA","Adjori-RS","impresso","Torres","4321501","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"13763","JORNAL DA CIDADE","Atlas da Notícia","impresso","Torres","4321501","RS","Sul","1 a 5 colaboradores","","Ativo","2019-11-21T19:01:54Z",""
"15316","A FOLHA","Atlas da Notícia","impresso","Torres","4321501","RS","Sul","10 a 29 colaboradores","semanal","Ativo","2020-12-21T18:00:31Z",""
"2532","LITORAL NOTÍCIAS (EX-CORREIO LN)","Atlas da Notícia","impresso","Tramandaí","4321600","RS","Sul","","outra","Fechado","2019-10-22T00:33:45Z",""
"2533","FOLHA DA PRAIA","Atlas da Notícia","impresso","Tramandaí","4321600","RS","Sul","","outra","Fechado","2019-10-22T00:33:45Z",""
"4784","CAPITAL DAS PRAIAS","Atlas da Notícia","impresso","Tramandaí","4321600","RS","Sul","","outra","Fechado","2019-10-22T00:33:45Z",""
"14693","JORNAL DIMENSÃO","Atlas da Notícia","impresso","Tramandaí","4321600","RS","Sul","","contínua","Ativo","2020-11-13T01:34:28Z",""
"2535","MUNDO NOVO","Secom/PR","impresso","Três Coroas","4321709","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4785","JORNAL SEMANAL","Atlas da Notícia","impresso","Três de Maio","4321808","RS","Sul","10 a 29 colaboradores","semanal","Ativo","2019-10-22T00:33:45Z",""
"4786","COOPERJORNAL","Atlas da Notícia","impresso","Três de Maio","4321808","RS","Sul","","não definida","Fechado","2019-10-22T00:33:45Z",""
"373","REGIONAL","Atlas da Notícia","impresso","Três Passos","4321907","RS","Sul","","não definida","Fechado","2019-10-22T00:33:45Z",""
"2536","REGIONAL","Secom/PR","impresso","Três Passos","4321907","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4787","ATOS E FATOS","Atlas da Notícia","impresso","Três Passos","4321907","RS","Sul","","semanal","Ativo","2019-10-22T00:33:45Z",""
"4788","JORNAL REGIONAL","Adjori-RS","impresso","Três Passos","4321907","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4789","ATUALIDADES","Atlas da Notícia","impresso","Três Passos","4321907","RS","Sul","1 a 5 colaboradores","semanal","Ativo","2019-10-22T00:33:45Z",""
"2537","SENTINELA DO JACUI","Secom/PR","impresso","Triunfo","4322004","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"2538","JORNAL DA CIDADE","Secom/PR","impresso","Triunfo","4322004","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4790","SENTINELA DO JACUÍ","Atlas da Notícia","impresso","Triunfo","4322004","RS","Sul","","outra","Fechado","2019-10-22T00:33:45Z","2010-07"
"2540","A VOZ DO JARI","Secom/PR","impresso","Tupanciretã","4322202","RS","Sul","","não definida","Fechado","2019-10-22T00:33:45Z",""
"4791","O SEMANÁRIO","Adjori-RS","impresso","Tupanciretã","4322202","RS","Sul","","não definida","Fechado","2019-10-22T00:33:45Z","2018-11"
"2541","CIDADE","Secom/PR","impresso","Uruguaiana","4322400","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"2542","HOJE","Secom/PR","impresso","Uruguaiana","4322400","RS","Sul","","não definida","Fechado","2019-10-22T00:33:45Z",""
"4792","JORNAL DE URUGUAIANA","Adjori-RS","impresso","Uruguaiana","4322400","RS","Sul","","não definida","Fechado","2019-10-22T00:33:45Z",""
"5112","DIÁRIO DA FRONTEIRA","Central de Diários","impresso","Uruguaiana","4322400","RS","Sul","30 a 59 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"11697","JORNAL CIDADE","Atlas da Notícia","impresso","Uruguaiana","4322400","RS","Sul","10 a 29 colaboradores","monfri","Ativo","2019-10-22T00:33:45Z",""
"2543","ACONTECE","Secom/PR","impresso","Vacaria","4322509","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"2544","CORREIO VACARIENSE","Atlas da Notícia","impresso","Vacaria","4322509","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4793","JORNAL ACONTECE","Adjori-RS","impresso","Vacaria","4322509","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"14164","FOLHA VALE DO SOL","Atlas da Notícia","impresso","Vale do Sol","4322533","RS","Sul","","","Fechado","2019-12-02T01:05:27Z","2016"
"4456","FOLHA DO MATE","Atlas da Notícia","impresso","Venâncio Aires","4322608","RS","Sul","","contínua","Ativo","2019-10-22T00:33:45Z",""
"4794","GAZETA DO CHIMARRÃO","Atlas da Notícia","impresso","Venâncio Aires","4322608","RS","Sul","","não definida","Fechado","2019-10-22T00:33:45Z","06-2004"
"13102","OLÁ JORNAL","Atlas da Notícia","impresso","Venâncio Aires","4322608","RS","Sul","1 a 5 colaboradores","semanal","Ativo","2019-11-12T14:49:21Z",""
"16095","JORNAL ARAUTO","Atlas da Notícia","impresso","Vera Cruz","4322707","RS","Sul","10 a 29 colaboradores","semanal","Ativo","2021-01-15T19:10:16Z",""
"4796","PANORAMA REGIONAL","Adjori-RS","impresso","Veranópolis","4322806","RS","Sul","","outra","Ativo","2019-10-22T00:33:45Z",""
"4797","O ESTAFETA","Atlas da Notícia","impresso","Veranópolis","4322806","RS","Sul","","semanal","Ativo","2019-10-22T00:33:45Z",""
"18107","O LONGEVOLO","Atlas da Notícia","impresso","Veranópolis","4322806","RS","Sul","","","Ativo","2023-06-28T22:52:07Z",""
"2546","DIÁRIO DE VIAMÃO","Atlas da Notícia","impresso","Viamão","4323002","RS","Sul","","outra","Fechado","2019-10-22T00:33:45Z",""
"2547","TRIBOM","Atlas da Notícia","impresso","Viamão","4323002","RS","Sul","","não definida","Ativo","2019-10-22T00:33:45Z",""
"2548","JORNAL DE VIAMAO","Atlas da Notícia","impresso","Viamão","4323002","RS","Sul","","outra","Fechado","2019-10-22T00:33:45Z",""
"4798","CORREIO RURAL","Atlas da Notícia","impresso","Viamão","4323002","RS","Sul","","quinzenal","Fechado","2019-10-22T00:33:45Z",""
